id	client_id	path	sentence	age	gender	speaker_number	family_id
322	ara_trn_sp_130	common_voice_ar_19579953.wav	هل ساعتك على التوقيت الصحيح ؟	twenties	male	130	14
326	ara_trn_sp_130	common_voice_ar_19579951.wav	.منزلك أكبر من منزلي بثلاث مرات	twenties	male	130	14
327	ara_trn_sp_131	common_voice_ar_19538953.wav	ليست اليابان بحجم كندا.	not_defined	not_defined	131	14
329	ara_trn_sp_131	common_voice_ar_19538952.wav	لا أخفي موافقتي على أن التقدم في الحياة يجب أن يكون بجهدك الشخصي	not_defined	not_defined	131	14
335	ara_trn_sp_132	common_voice_ar_19164214.wav	هل يداك نظيفتان ؟	twenties	male	132	15
334	ara_trn_sp_132	common_voice_ar_19164212.wav	.من فضلك إلغِ هذا الملفّ	twenties	male	132	15
332	ara_trn_sp_132	common_voice_ar_19164211.wav	.إذا ابتسم المهزوم أفقد المنتصر لذة الفوز	twenties	male	132	15
338	ara_trn_sp_133	common_voice_ar_19204608.wav	في الجزء العلوي من كومة المدخنة ، يمكنك رؤية وعاء المدخنة	not_defined	not_defined	133	15
337	ara_trn_sp_133	common_voice_ar_19204603.wav	.يبدو المعطف الأحمر جميلاً عليك	not_defined	not_defined	133	15
346	ara_trn_sp_134	common_voice_ar_19204832.wav	.قدماها طويلتان	not_defined	not_defined	134	15
342	ara_trn_sp_134	common_voice_ar_19204829.wav	ما الذي أحزنها هكذا ؟	not_defined	not_defined	134	15
345	ara_trn_sp_134	common_voice_ar_19204831.wav	أضف بعض الكزبرة	not_defined	not_defined	134	15
344	ara_trn_sp_134	common_voice_ar_19204828.wav	ليس معي العنوان الآن.	not_defined	not_defined	134	15
348	ara_trn_sp_135	common_voice_ar_19249837.wav	لا أدري.	not_defined	not_defined	135	15
351	ara_trn_sp_135	common_voice_ar_19249838.wav	وَأَمرُهُم شُورَى بَينَهُم	not_defined	not_defined	135	15
347	ara_trn_sp_135	common_voice_ar_19249839.wav	.عليّ أن أختار بين الذهاب معه أو البقاء هنا وحدي	not_defined	not_defined	135	15
355	ara_trn_sp_136	common_voice_ar_19103713.wav	.و أخيراً ظهر	not_defined	not_defined	136	16
354	ara_trn_sp_136	common_voice_ar_19103716.wav	أثق بك.	not_defined	not_defined	136	16
352	ara_trn_sp_136	common_voice_ar_19103712.wav	رفضت بتي عرض موريل.	not_defined	not_defined	136	16
356	ara_trn_sp_136	common_voice_ar_19103714.wav	.شرب القليل	not_defined	not_defined	136	16
359	ara_trn_sp_138	common_voice_ar_19205290.wav	هذا الكتاب ملكٌ للمكتبة.	not_defined	not_defined	138	16
358	ara_trn_sp_138	common_voice_ar_19205289.wav	درست اللغة الإنجليزية حين كنت هناك.	not_defined	not_defined	138	16
362	ara_trn_sp_138	common_voice_ar_19205292.wav	.سنسافر إلى الخارج هذا الصيف	not_defined	not_defined	138	16
366	ara_trn_sp_139	common_voice_ar_19533799.wav	سأُحوّل المبلغ.	not_defined	not_defined	139	16
365	ara_trn_sp_139	common_voice_ar_19533798.wav	اترك سيارتي و شأنها.	not_defined	not_defined	139	16
363	ara_trn_sp_139	common_voice_ar_19533795.wav	.لا يعرف أحد عنوانه إلّا توم	not_defined	not_defined	139	16
1762	ara_trn_sp_14	common_voice_ar_19263293.wav	الصبر مفتاح الفرج	twenties	male	14	16
1782	ara_trn_sp_14	common_voice_ar_19328645.wav	انتبه! هناك حفرة كبيرة هناك.	twenties	male	14	16
1763	ara_trn_sp_14	common_voice_ar_19263296.wav	أين أنت ؟	twenties	male	14	16
1792	ara_trn_sp_14	common_voice_ar_19340854.wav	من يملك هذه الفِلّا ؟	twenties	male	14	16
372	ara_trn_sp_140	common_voice_ar_19205903.wav	لم أرَ براداً أحمر من قبل.	not_defined	not_defined	140	17
371	ara_trn_sp_140	common_voice_ar_19205900.wav	الصبر صبران: صبر على ما تكره وصبر على ما تحب	not_defined	not_defined	140	17
374	ara_trn_sp_141	common_voice_ar_21020800.wav	موريل تشتمني!	twenties	male	141	17
377	ara_trn_sp_141	common_voice_ar_21020838.wav	""" أشعر بشيء من الدوار. "" "" تبدو شاحباً. من الأفضل لك أن تأخذ بقية اليوم إجازة. """	twenties	male	141	17
376	ara_trn_sp_141	common_voice_ar_21020836.wav	يا لوقاحتك!	twenties	male	141	17
373	ara_trn_sp_141	common_voice_ar_21020768.wav	اجلس معي.	twenties	male	141	17
379	ara_trn_sp_142	common_voice_ar_19204410.wav	.أصل هذه الكلمة يوناني	not_defined	not_defined	142	17
381	ara_trn_sp_142	common_voice_ar_19204409.wav	ها قد أَتَوْا.	not_defined	not_defined	142	17
380	ara_trn_sp_142	common_voice_ar_19204411.wav	! ها قد أتى الباص	not_defined	not_defined	142	17
384	ara_trn_sp_143	common_voice_ar_19808478.wav	الصحة أهم من المال.	not_defined	not_defined	143	17
386	ara_trn_sp_143	common_voice_ar_19808479.wav	.أفسد المطر نزهتنا	not_defined	not_defined	143	17
383	ara_trn_sp_143	common_voice_ar_19808476.wav	ألعب التنس كل يوم.	not_defined	not_defined	143	17
382	ara_trn_sp_143	common_voice_ar_19808480.wav	.من فضلك أرني إياها مرة أخرى	not_defined	not_defined	143	17
391	ara_trn_sp_144	common_voice_ar_19204503.wav	ركبت القطار الخطأ.	not_defined	not_defined	144	18
387	ara_trn_sp_144	common_voice_ar_19204506.wav	إنك تعيبني دائماً.	not_defined	not_defined	144	18
390	ara_trn_sp_144	common_voice_ar_19204507.wav	.يا إلهي ، هذا المكان يبدو رائعاً	not_defined	not_defined	144	18
388	ara_trn_sp_144	common_voice_ar_19204504.wav	.ضحك الناس عليه	not_defined	not_defined	144	18
393	ara_trn_sp_145	common_voice_ar_19778911.wav	توم صديقي.	not_defined	not_defined	145	18
396	ara_trn_sp_145	common_voice_ar_19778920.wav	من الأفضل لك أن تزور طبيبك في الحال.	not_defined	not_defined	145	18
400	ara_trn_sp_146	common_voice_ar_19206885.wav	.هذا كتاب قديم	not_defined	not_defined	146	18
398	ara_trn_sp_146	common_voice_ar_19206882.wav	إلى ماذا تنظر ؟	not_defined	not_defined	146	18
399	ara_trn_sp_146	common_voice_ar_19206883.wav	ابقَ هادئاً من فضلك.	not_defined	not_defined	146	18
397	ara_trn_sp_146	common_voice_ar_19206881.wav	هل لي أن أرى جواز سفرك ؟	not_defined	not_defined	146	18
404	ara_trn_sp_147	common_voice_ar_19843023.wav	هل سيعود يوماً ما ؟	not_defined	not_defined	147	18
403	ara_trn_sp_147	common_voice_ar_19843021.wav	.هما في الغرفة	not_defined	not_defined	147	18
405	ara_trn_sp_147	common_voice_ar_19843025.wav	أحب أكل البطيخ.	not_defined	not_defined	147	18
402	ara_trn_sp_147	common_voice_ar_19843020.wav	أنا بخير.	not_defined	not_defined	147	18
409	ara_trn_sp_148	common_voice_ar_19117938.wav	يقولون بأنه لن يرجع.	not_defined	not_defined	148	19
410	ara_trn_sp_148	common_voice_ar_19117940.wav	.هذا الدواء سيخفف من صداعك	not_defined	not_defined	148	19
408	ara_trn_sp_148	common_voice_ar_19117937.wav	.استمر المطر أسبوعاً	not_defined	not_defined	148	19
411	ara_trn_sp_148	common_voice_ar_19117939.wav	أختي تشبه جدتي.	not_defined	not_defined	148	19
413	ara_trn_sp_149	common_voice_ar_19244094.wav	غادر جون إلى فرنسا البارحة.	twenties	male	149	19
415	ara_trn_sp_149	common_voice_ar_19244091.wav	هذا قراري.	twenties	male	149	19
412	ara_trn_sp_149	common_voice_ar_19244092.wav	.هناك بعبع تحت سريري	twenties	male	149	19
1861	ara_trn_sp_15	common_voice_ar_19227733.wav	سأترك القرار الأخير لك.	twenties	male	15	19
1905	ara_trn_sp_15	common_voice_ar_19238089.wav	اِجلس من فضلك.	twenties	male	15	19
1994	ara_trn_sp_15	common_voice_ar_19238833.wav	.سأشتري السيارة بشرط أن يصلحوا المكابح أولاً	twenties	male	15	19
418	ara_trn_sp_150	common_voice_ar_19665821.wav	طلبت مني أن أفتح النافذة.	not_defined	not_defined	150	19
416	ara_trn_sp_150	common_voice_ar_19665823.wav	.منزلي كبير	not_defined	not_defined	150	19
420	ara_trn_sp_150	common_voice_ar_19665824.wav	هل طلبت الكتاب ؟	not_defined	not_defined	150	19
417	ara_trn_sp_150	common_voice_ar_19665822.wav	لا تتدخل.	not_defined	not_defined	150	19
421	ara_trn_sp_151	common_voice_ar_19647457.wav	أنا مهندس حاسب آلي.	not_defined	not_defined	151	20
424	ara_trn_sp_151	common_voice_ar_19647455.wav	لم أكن مشغولاً بالأمس.	not_defined	not_defined	151	20
423	ara_trn_sp_151	common_voice_ar_19647456.wav	أنا عطشانٌ جداً.	not_defined	not_defined	151	20
425	ara_trn_sp_151	common_voice_ar_19647459.wav	اعتقلتها الشرطة.	not_defined	not_defined	151	20
426	ara_trn_sp_152	common_voice_ar_19730008.wav	من فضلك أدخل بطاقتك.	not_defined	not_defined	152	20
427	ara_trn_sp_152	common_voice_ar_19730010.wav	لنكمل حديثنا.	not_defined	not_defined	152	20
432	ara_trn_sp_153	common_voice_ar_19216767.wav	أنا أستخدم برنامج فايرفوكس.	not_defined	not_defined	153	20
431	ara_trn_sp_153	common_voice_ar_19216766.wav	طعمه لذيذ جداً.	not_defined	not_defined	153	20
433	ara_trn_sp_153	common_voice_ar_19216768.wav	الرياضيات مادة صعبة بالنسبة لي.	not_defined	not_defined	153	20
436	ara_trn_sp_154	common_voice_ar_20933205.wav	السكين ليست حادة.	fifties	male	154	20
437	ara_trn_sp_154	common_voice_ar_20933201.wav	إعتقلت الشرطة المشتبه به امس.	fifties	male	154	20
440	ara_trn_sp_155	common_voice_ar_20179034.wav	أخبرتني ذلك بنفسك.	not_defined	not_defined	155	21
442	ara_trn_sp_155	common_voice_ar_20179053.wav	إنك شجاع للغاية.	not_defined	not_defined	155	21
438	ara_trn_sp_155	common_voice_ar_20179030.wav	آخِرُ شخصٍ أخبرتُه فكرتي ظنّنِيْ مجنونًا.	not_defined	not_defined	155	21
441	ara_trn_sp_155	common_voice_ar_20179032.wav	انفجر غضباً.	not_defined	not_defined	155	21
445	ara_trn_sp_156	common_voice_ar_21099434.wav	لا يمكنك أن تدمر حياتي.	twenties	male	156	21
443	ara_trn_sp_156	common_voice_ar_21099386.wav	حوله ، في كل مكان ، كان دليلاً على الفخامة والعمر	twenties	male	156	21
444	ara_trn_sp_156	common_voice_ar_21099403.wav	هي ممرضة.	twenties	male	156	21
453	ara_trn_sp_157	common_voice_ar_19540848.wav	تستخدم شاحنة التزجيج في رصف الطرق عندما يتوقع الصقيع بين عشية وضحاها	not_defined	not_defined	157	21
449	ara_trn_sp_157	common_voice_ar_19538084.wav	هل أنت وحدك ؟	not_defined	not_defined	157	21
460	ara_trn_sp_158	common_voice_ar_20896991.wav	هل تلعب كرة القدم ؟	not_defined	not_defined	158	21
455	ara_trn_sp_158	common_voice_ar_20896985.wav	لا تهاجم الذئابُ الناسَ عادةً.	not_defined	not_defined	158	21
456	ara_trn_sp_158	common_voice_ar_20896982.wav	كاد أن يُغمى عليها.	not_defined	not_defined	158	21
461	ara_trn_sp_159	common_voice_ar_20732053.wav	هذه السكين أفادتني كثيرًا.	twenties	male	159	22
462	ara_trn_sp_159	common_voice_ar_20732070.wav	ما رأيها في ما توصل إليه المؤتمر من نتائج ؟	twenties	male	159	22
2090	ara_trn_sp_16	common_voice_ar_19398412.wav	إنه رسّام مشهور.	not_defined	not_defined	16	22
2177	ara_trn_sp_16	common_voice_ar_19471854.wav	.السفر يوسع آفاق تفكير المرء	not_defined	not_defined	16	22
2185	ara_trn_sp_16	common_voice_ar_19471957.wav	سيسعدني أن أساعدك في أي وقت.	not_defined	not_defined	16	22
468	ara_trn_sp_160	common_voice_ar_21204198.wav	لا أعتقد أنه قادم.	twenties	male	160	22
472	ara_trn_sp_160	common_voice_ar_21204303.wav	أما بالنسبة لملابسها ، فلم تكن لديه أفكار على الإطلاق	twenties	male	160	22
470	ara_trn_sp_160	common_voice_ar_21204290.wav	هذا بيتي.	twenties	male	160	22
471	ara_trn_sp_160	common_voice_ar_21204297.wav	.نظرت الفتاة حولها	twenties	male	160	22
478	ara_trn_sp_161	common_voice_ar_20026853.wav	.هناك مستشفى بالقرب من هنا	thirties	female	161	22
475	ara_trn_sp_161	common_voice_ar_20026829.wav	أريد أن آكل في مطعم الليلة.	thirties	female	161	22
476	ara_trn_sp_161	common_voice_ar_20026833.wav	لم يكن لديها ما تفعله بالأمس.	thirties	female	161	22
482	ara_trn_sp_162	common_voice_ar_19488097.wav	.بصراحة لا أوافقك الرأي	not_defined	not_defined	162	23
484	ara_trn_sp_162	common_voice_ar_19488103.wav	كل من هُوَ وحيد ، وحيد لأنه خائف من الآخرين.	not_defined	not_defined	162	23
485	ara_trn_sp_162	common_voice_ar_19488101.wav	اهدنا الصراط المستقيم.	not_defined	not_defined	162	23
492	ara_trn_sp_163	common_voice_ar_19204685.wav	من رسم هذه اللوحات ؟	not_defined	not_defined	163	23
488	ara_trn_sp_163	common_voice_ar_19204640.wav	أيمكنك إيجادها ؟	not_defined	not_defined	163	23
491	ara_trn_sp_163	common_voice_ar_19204642.wav	.هيلين في السابعة عشر من عمرها	not_defined	not_defined	163	23
493	ara_trn_sp_163	common_voice_ar_19204687.wav	القرار لك.	not_defined	not_defined	163	23
499	ara_trn_sp_164	common_voice_ar_21004405.wav	أين وُلِدَ توم ؟	not_defined	not_defined	164	23
500	ara_trn_sp_164	common_voice_ar_21004403.wav	ماذا حصل ؟	not_defined	not_defined	164	23
494	ara_trn_sp_164	common_voice_ar_21004066.wav	نظر إلى السماء.	not_defined	not_defined	164	23
497	ara_trn_sp_164	common_voice_ar_21004370.wav	.ألعب معه	not_defined	not_defined	164	23
498	ara_trn_sp_164	common_voice_ar_21004375.wav	إنك مخطئ بشأن ذلك.	not_defined	not_defined	164	23
504	ara_trn_sp_165	common_voice_ar_19674081.wav	الحب بطبيعته أعمى.	twenties	male	165	23
501	ara_trn_sp_165	common_voice_ar_19674080.wav	أحاول النوم.	twenties	male	165	23
503	ara_trn_sp_165	common_voice_ar_19674083.wav	شاهدنا مباراة كرة القدم على التلفاز.	twenties	male	165	23
505	ara_trn_sp_165	common_voice_ar_19675585.wav	أظن أنه من الأفضل لك أن تبدأ حمية غذائية.	twenties	male	165	23
509	ara_trn_sp_166	common_voice_ar_20428741.wav	أولا ، يجب أن أشكركم على مساعدتكم.	fourties	male	166	24
512	ara_trn_sp_166	common_voice_ar_20429199.wav	لا تقرأ في هذه القاعة.	fourties	male	166	24
514	ara_trn_sp_166	common_voice_ar_20429386.wav	هذا هو الباقي.	fourties	male	166	24
518	ara_trn_sp_167	common_voice_ar_19204623.wav	مساء الخير.	not_defined	not_defined	167	24
517	ara_trn_sp_167	common_voice_ar_19204620.wav	سُرقت سيارتي ليلة البارحة.	not_defined	not_defined	167	24
531	ara_trn_sp_168	common_voice_ar_19231214.wav	لا تنسَ أن تضع طابعاً على رسالتك.	not_defined	not_defined	168	24
526	ara_trn_sp_168	common_voice_ar_19231203.wav	لم ترد أن تتدخل.	not_defined	not_defined	168	24
527	ara_trn_sp_168	common_voice_ar_19231202.wav	أخذت تكلم الكلب.	not_defined	not_defined	168	24
525	ara_trn_sp_168	common_voice_ar_19231205.wav	ذهبنا لمشاهدة فيلم ليلة البارحة.	not_defined	not_defined	168	24
536	ara_trn_sp_169	common_voice_ar_21100425.wav	ستبدأ الدراسة بعد غد.	not_defined	not_defined	169	24
534	ara_trn_sp_169	common_voice_ar_21100407.wav	عليك التصرف بأدب أثناء غيابي ، أتسمع ما أقول ؟	not_defined	not_defined	169	24
535	ara_trn_sp_169	common_voice_ar_21100410.wav	اسمي وانج.	not_defined	not_defined	169	24
538	ara_trn_sp_169	common_voice_ar_21100471.wav	جلست بجانبي.	not_defined	not_defined	169	24
543	ara_trn_sp_170	common_voice_ar_20136959.wav	تد يحب زوجته إلزبيث.	thirties	male	170	25
539	ara_trn_sp_170	common_voice_ar_20136668.wav	لا للتطرف أياً كان.	thirties	male	170	25
541	ara_trn_sp_170	common_voice_ar_20136670.wav	أبقَوْ حبهما سراً.	thirties	male	170	25
544	ara_trn_sp_170	common_voice_ar_20137009.wav	هذه الجملة ليس لها أي معنى.	thirties	male	170	25
551	ara_trn_sp_171	common_voice_ar_19651948.wav	لكل داء دواء	twenties	male	171	25
553	ara_trn_sp_171	common_voice_ar_19651953.wav	.إذا كان هذا الكلام صحيحًا ، فسنضطر لقبول النتيجة	twenties	male	171	25
552	ara_trn_sp_171	common_voice_ar_19651954.wav	ما زال توم في المستشفى.	twenties	male	171	25
556	ara_trn_sp_172	common_voice_ar_20907895.wav	قرأ الكتاب من الجلدة إلى الجلدة.	not_defined	not_defined	172	25
562	ara_trn_sp_172	common_voice_ar_20907903.wav	قطّعت أمي الكعك.	not_defined	not_defined	172	25
558	ara_trn_sp_172	common_voice_ar_20907897.wav	تعرّض للإصابة عندما كان يلعب الركبي.	not_defined	not_defined	172	25
557	ara_trn_sp_172	common_voice_ar_20907896.wav	.تبدو الأرض مبلولة	not_defined	not_defined	172	25
564	ara_trn_sp_173	common_voice_ar_19623195.wav	رأيت بيتاً سطحه أحمر.	not_defined	not_defined	173	25
569	ara_trn_sp_173	common_voice_ar_19623263.wav	أمي لا يمكنها ركوب الدراجة.	not_defined	not_defined	173	25
565	ara_trn_sp_173	common_voice_ar_19623196.wav	ما الذي جعلك تغير رأيك ؟	not_defined	not_defined	173	25
574	ara_trn_sp_174	common_voice_ar_19225116.wav	أريد الذهاب معك.	not_defined	not_defined	174	26
575	ara_trn_sp_174	common_voice_ar_19225118.wav	ذهبت إلى الحديقة الحيوان.	not_defined	not_defined	174	26
576	ara_trn_sp_174	common_voice_ar_19225124.wav	""" هل أنت على ما يرام ؟ "" "" أنا بخير! """	not_defined	not_defined	174	26
583	ara_trn_sp_175	common_voice_ar_20354929.wav	شخصٌ يُدعَى هنري قال انه يريد ان يقابلك.	twenties	male	175	26
584	ara_trn_sp_175	common_voice_ar_20354976.wav	.التلوث يضر كوكبنا	twenties	male	175	26
582	ara_trn_sp_175	common_voice_ar_20354933.wav	لقد انتهى كل شيء بالنسبة لي. لقد فقدت عملي.	twenties	male	175	26
589	ara_trn_sp_176	common_voice_ar_19983488.wav	كنا جميعنا حاضرون وقت حفل زفافها.	fourties	male	176	26
588	ara_trn_sp_176	common_voice_ar_19983491.wav	ستتحسن إذا تناولت هذا الدواء.	fourties	male	176	26
596	ara_trn_sp_176	common_voice_ar_19983504.wav	سأتركك غداً.	fourties	male	176	26
598	ara_trn_sp_177	common_voice_ar_21075661.wav	ذهب إلى المحل.	not_defined	not_defined	177	26
604	ara_trn_sp_177	common_voice_ar_21077933.wav	يريد أن يلتقي بك.	not_defined	not_defined	177	26
597	ara_trn_sp_177	common_voice_ar_21075660.wav	.لا أعرف إلّا هذا	not_defined	not_defined	177	26
600	ara_trn_sp_177	common_voice_ar_21075694.wav	مرحبًا ، أردت أن أخبرك أن المشكلة قد حُلَّتْ.	not_defined	not_defined	177	26
614	ara_trn_sp_178	common_voice_ar_19719148.wav	من يدري ؟	not_defined	not_defined	178	27
606	ara_trn_sp_178	common_voice_ar_19719101.wav	.سأقاتل حتى النفس الأخير	not_defined	not_defined	178	27
611	ara_trn_sp_178	common_voice_ar_19719146.wav	أمدرّس أنت أم طالب ؟	not_defined	not_defined	178	27
609	ara_trn_sp_178	common_voice_ar_19719107.wav	أسرع و ستلحق بالقطار.	not_defined	not_defined	178	27
618	ara_trn_sp_179	common_voice_ar_20016681.wav	أين توني ؟	thirties	female	179	27
619	ara_trn_sp_179	common_voice_ar_20016680.wav	يجب عليك أن تدرس بجهد أكبر.	thirties	female	179	27
615	ara_trn_sp_179	common_voice_ar_20016639.wav	الجوّ بارد جداً هذا الشتاء.	thirties	female	179	27
620	ara_trn_sp_179	common_voice_ar_20016682.wav	.الحاسوب جديد	thirties	female	179	27
626	ara_trn_sp_180	common_voice_ar_19867387.wav	.أحياناً يكون الصبر لا يُطاق	not_defined	not_defined	180	27
630	ara_trn_sp_180	common_voice_ar_19867388.wav	لا أفهم معنى هذه الكلمة.	not_defined	not_defined	180	27
627	ara_trn_sp_180	common_voice_ar_19867384.wav	أستطيع عزف مقطوعات لشوبان.	not_defined	not_defined	180	27
625	ara_trn_sp_180	common_voice_ar_19867381.wav	تفضل بالجلوس من فضلك.	not_defined	not_defined	180	27
636	ara_trn_sp_181	common_voice_ar_20937863.wav	يستحسن أن تغادر الآن.	twenties	male	181	27
635	ara_trn_sp_181	common_voice_ar_20937862.wav	هل لي أن أستعير مذياعك ؟	twenties	male	181	27
638	ara_trn_sp_181	common_voice_ar_20937876.wav	بقيت في المنزل اليلة الفائتة.	twenties	male	181	27
633	ara_trn_sp_181	common_voice_ar_20937803.wav	كادت أن تصدمني سيارة.	twenties	male	181	27
641	ara_trn_sp_181	common_voice_ar_20937952.wav	ظننته صحيحًا.	twenties	male	181	27
644	ara_trn_sp_182	common_voice_ar_21101378.wav	قابلته البارحة.	twenties	female	182	28
651	ara_trn_sp_182	common_voice_ar_21177729.wav	لو كنت مكانك لأخذت بنصيحته.	twenties	female	182	28
649	ara_trn_sp_182	common_voice_ar_21177669.wav	إنك فيلسوف ، أليس ذلك صحيحاً ؟	twenties	female	182	28
658	ara_trn_sp_183	common_voice_ar_21262385.wav	ليس عليك أن تدرس.	twenties	male	183	28
655	ara_trn_sp_183	common_voice_ar_21262296.wav	ارفع يديك.	twenties	male	183	28
652	ara_trn_sp_183	common_voice_ar_21262269.wav	لَا يَسْمَعُونَ حَسِيسَهَا وَهُمْ فِي مَا اشْتَهَتْ أَنْفُسُهُمْ خَالِدُونَ	twenties	male	183	28
659	ara_trn_sp_183	common_voice_ar_21262384.wav	المشتري هو أضخم كوكب في المجموعة الشمسية.	twenties	male	183	28
668	ara_trn_sp_184	common_voice_ar_19236913.wav	أحب قصص الغرام.	not_defined	not_defined	184	28
665	ara_trn_sp_184	common_voice_ar_19236912.wav	رجل ميت ليس له فائدة في المزرعة	not_defined	not_defined	184	28
667	ara_trn_sp_184	common_voice_ar_19236910.wav	.لا تلعب هنا	not_defined	not_defined	184	28
675	ara_trn_sp_185	common_voice_ar_19204463.wav	لا يمكنني فهم ما تعنيه هذه الجملة بالضبط.	twenties	male	185	28
671	ara_trn_sp_185	common_voice_ar_19204413.wav	.إلى ذلك الحين	twenties	male	185	28
673	ara_trn_sp_185	common_voice_ar_19204417.wav	البارحة كان عيد ميلادي.	twenties	male	185	28
683	ara_trn_sp_186	common_voice_ar_19209679.wav	هناك شخصٌ ما يريدك على الهاتف.	twenties	male	186	29
679	ara_trn_sp_186	common_voice_ar_19209649.wav	إن الجميع يحترمك.	twenties	male	186	29
685	ara_trn_sp_186	common_voice_ar_19209682.wav	.مات من دون أن يترك وصية	twenties	male	186	29
682	ara_trn_sp_186	common_voice_ar_19209652.wav	.تقع المحطة غرب الفندق	twenties	male	186	29
692	ara_trn_sp_187	common_voice_ar_19541056.wav	.ذهب للمتجر في آخر لحظة ، قبل الإغلاق بقليل	twenties	female	187	29
694	ara_trn_sp_187	common_voice_ar_19541088.wav	.في كندا لا يمكنك شرب الكحول حتى تبلغ سن العشرين	twenties	female	187	29
705	ara_trn_sp_188	common_voice_ar_19205073.wav	.كان هناك حوالي عشرون شخصاً	not_defined	not_defined	188	29
708	ara_trn_sp_188	common_voice_ar_19205071.wav	.يصبح الجو أدفأ يوماً بعد يوم	not_defined	not_defined	188	29
702	ara_trn_sp_188	common_voice_ar_19205065.wav	درس كل يوم لمدة ساعة ونصف.	not_defined	not_defined	188	29
718	ara_trn_sp_189	common_voice_ar_19845509.wav	.أخفض صوت المذياع	twenties	male	189	29
710	ara_trn_sp_189	common_voice_ar_19845512.wav	هل تأكل في الفصل ؟	twenties	male	189	29
709	ara_trn_sp_189	common_voice_ar_19845503.wav	أبي يذهب إلى عمله كل صباح عن طريق الباص.	twenties	male	189	29
720	ara_trn_sp_190	common_voice_ar_19501893.wav	.لم يكن ذلك قصدي	twenties	male	190	30
726	ara_trn_sp_190	common_voice_ar_19501892.wav	.هناك صفحة ناقصة	twenties	male	190	30
725	ara_trn_sp_190	common_voice_ar_19501891.wav	لو سمحت ، أين البيض ؟	twenties	male	190	30
736	ara_trn_sp_191	common_voice_ar_19233454.wav	أعمل لصالح شركة نفط.	twenties	male	191	30
732	ara_trn_sp_191	common_voice_ar_19233447.wav	نصحته ألا يضع الكثير من السكر.	twenties	male	191	30
739	ara_trn_sp_192	common_voice_ar_19205875.wav	أصبحت ابنتها امرأة جميلة.	not_defined	not_defined	192	30
740	ara_trn_sp_192	common_voice_ar_19205882.wav	هل تحبان بعضكما البعض بشدة ؟	not_defined	not_defined	192	30
738	ara_trn_sp_192	common_voice_ar_19205874.wav	من صنع رجل الثلج ذاك ؟	not_defined	not_defined	192	30
749	ara_trn_sp_193	common_voice_ar_19854412.wav	متى تنام ؟	teens	male	193	30
751	ara_trn_sp_193	common_voice_ar_19854423.wav	سيقام حفل زفافهم غداً.	teens	male	193	30
756	ara_trn_sp_193	common_voice_ar_19854411.wav	أعمل لدى شركة شحن.	teens	male	193	30
754	ara_trn_sp_193	common_voice_ar_19854420.wav	لم تعد إليّ نقودي.	teens	male	193	30
765	ara_trn_sp_194	common_voice_ar_19220386.wav	كيف حال الجميع ؟	not_defined	not_defined	194	31
757	ara_trn_sp_194	common_voice_ar_19220364.wav	إنه صعب أن أتحدث ثلاث لغات	not_defined	not_defined	194	31
763	ara_trn_sp_194	common_voice_ar_19220366.wav	أعرف أباك.	not_defined	not_defined	194	31
758	ara_trn_sp_194	common_voice_ar_19220367.wav	.أنتم مدرّسون	not_defined	not_defined	194	31
774	ara_trn_sp_195	common_voice_ar_20444748.wav	حصل بيري منه على معلومات هامة.	not_defined	not_defined	195	31
773	ara_trn_sp_195	common_voice_ar_20444732.wav	أرادت أن تكون مدرسةً.	not_defined	not_defined	195	31
778	ara_trn_sp_196	common_voice_ar_21172250.wav	لا أستطيع أن أجد أي خطأ في نظريته.	thirties	male	196	31
783	ara_trn_sp_196	common_voice_ar_21179258.wav	اعتقدت أنه مريض.	thirties	male	196	31
782	ara_trn_sp_196	common_voice_ar_21179256.wav	الجو مشمس اليوم.	thirties	male	196	31
790	ara_trn_sp_197	common_voice_ar_19375915.wav	.ليركب الجميع	fourties	male	197	31
787	ara_trn_sp_197	common_voice_ar_19375894.wav	.أفاعي الكوبرا تكون دائمًا متيقظة إلى أبعد الحدود	fourties	male	197	31
794	ara_trn_sp_197	common_voice_ar_19375924.wav	انتبه! هناك شاحنة قادمة !	fourties	male	197	31
793	ara_trn_sp_197	common_voice_ar_19375923.wav	أساء الملك استخدام سلطته.	fourties	male	197	31
798	ara_trn_sp_198	common_voice_ar_19204870.wav	طاب مساؤك. أحلام سعيدة .	not_defined	not_defined	198	32
799	ara_trn_sp_198	common_voice_ar_19204871.wav	.مشى إلى البيت	not_defined	not_defined	198	32
805	ara_trn_sp_198	common_voice_ar_19204881.wav	سني يؤلمني.	not_defined	not_defined	198	32
804	ara_trn_sp_198	common_voice_ar_19204878.wav	.لم تقصد أن تؤذي أحداً بكلامها	not_defined	not_defined	198	32
795	ara_trn_sp_198	common_voice_ar_19204864.wav	سأدفع أنا.	not_defined	not_defined	198	32
812	ara_trn_sp_199	common_voice_ar_19968518.wav	إجلس مستقيماً.	not_defined	not_defined	199	32
815	ara_trn_sp_199	common_voice_ar_19968536.wav	خدعها.	not_defined	not_defined	199	32
810	ara_trn_sp_199	common_voice_ar_19968507.wav	هل اللغة الإنجليزية أصعب من اليابانية ؟	not_defined	not_defined	199	32
162	ara_trn_sp_2	common_voice_ar_19064748.wav	ذكر هاتوياما أنه يعيل عائلته بالمراهنة على سباق الخيل.	thirties	female	2	32
